asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance,delay,fuel,filled
487,2017-10-11 16:59:14,56.0,29460.0,1568.0,0.0,3324078.0,3865178.0,nan,nan,nan,nan,nan
487,2017-10-11 16:59:45,0.0,0.0,630.0,nan,3324116.0,3865437.0,nan,0.0,0 days 00:00:31,38.0,0.0
487,2017-10-11 17:00:15,24.0,12919.0,1165.0,23.0,3324137.0,3865500.0,nan,200.00000000000006,0 days 00:00:30,21.0,0.0
487,2017-10-11 17:00:45,57.0,30164.0,1610.0,25.0,3324197.0,3865804.0,nan,475.0000000000001,0 days 00:00:30,60.0,0.0
487,2017-10-11 17:00:58,63.0,33343.0,1471.0,35.0,3324236.0,3865992.0,nan,227.5,0 days 00:00:13,39.0,0.0
487,2017-10-11 17:01:00,63.0,33246.0,nan,nan,3324241.0,3866074.0,nan,35.0,0 days 00:00:02,5.0,1.0
487,2017-10-11 17:01:02,62.0,33026.0,nan,nan,3324246.0,nan,nan,34.44444444444444,0 days 00:00:02,5.0,0.0
487,2017-10-11 17:01:03,62.0,33109.0,1456.0,nan,3324248.0,nan,nan,17.22222222222222,0 days 00:00:01,2.0,1.0
487,2017-10-11 17:01:04,61.0,32646.0,nan,nan,3324251.0,3866123.0,nan,16.944444444444443,0 days 00:00:01,3.0,0.0
487,2017-10-11 17:01:06,60.0,31559.0,nan,nan,3324256.0,nan,nan,33.333333333333336,0 days 00:00:02,5.0,0.0
487,2017-10-11 17:01:36,45.0,24423.0,1695.0,0.0,3324275.0,3866540.0,nan,375.00000000000006,0 days 00:00:30,19.0,0.0
487,2017-10-11 17:02:07,36.0,19408.0,1417.0,nan,3324290.0,3866868.0,nan,310.00000000000006,0 days 00:00:31,15.0,0.0
487,2017-10-11 17:02:38,0.0,0.0,650.0,22.0,3324301.0,3866925.0,nan,0.0,0 days 00:00:31,11.0,0.0
487,2017-10-11 17:03:08,19.0,9752.0,657.0,nan,3324324.0,3866935.0,nan,158.33333333333337,0 days 00:00:30,23.0,0.0
487,2017-10-11 17:03:39,51.0,27143.0,1417.0,0.0,3324427.0,3867292.0,nan,439.16666666666674,0 days 00:00:31,103.0,0.0
487,2017-10-11 17:04:10,0.0,0.0,649.0,9.0,3324466.0,3867564.0,nan,0.0,0 days 00:00:31,39.0,0.0
487,2017-10-11 17:04:41,0.0,nan,650.0,22.0,3324481.0,nan,nan,0.0,0 days 00:00:31,15.0,1.0
487,2017-10-11 17:05:11,19.0,10187.0,685.0,88.0,3324531.0,3867722.0,nan,158.33333333333337,0 days 00:00:30,50.0,0.0
487,2017-10-11 17:05:42,0.0,0.0,649.0,36.0,3324547.0,3867846.0,nan,0.0,0 days 00:00:31,16.0,0.0
487,2017-10-11 17:06:12,16.0,10713.0,1139.0,65.0,3324564.0,3868009.0,nan,133.33333333333337,0 days 00:00:30,17.0,0.0
487,2017-10-11 17:06:42,29.0,15228.0,1465.0,22.0,3324579.0,3868106.0,nan,241.6666666666667,0 days 00:00:30,15.0,0.0
487,2017-10-11 17:07:13,5.0,2677.0,648.0,7.0,3324612.0,3868264.0,nan,43.055555555555564,0 days 00:00:31,33.0,0.0
487,2017-10-11 17:07:44,2.0,0.0,645.0,6.0,3324622.0,3868269.0,nan,17.222222222222225,0 days 00:00:31,10.0,0.0
487,2017-10-11 17:08:14,0.0,185.0,0.0,23.0,3324633.0,nan,nan,0.0,0 days 00:00:30,11.0,0.0
487,2017-10-11 17:08:44,0.0,410.0,nan,0.0,nan,nan,nan,0.0,0 days 00:00:30,6.9272466702737e-310,1.0
487,2017-10-11 17:09:15,nan,1511.0,nan,nan,nan,nan,nan,0.0,0 days 00:00:31,6.92724665749834e-310,1.0
487,2017-10-11 17:09:46,nan,886.0,nan,nan,nan,nan,nan,0.0,0 days 00:00:31,6.92724665750704e-310,1.0
487,2017-10-11 17:09:56,nan,408.0,nan,nan,nan,nan,nan,0.0,0 days 00:00:10,6.92724665751573e-310,1.0
487,2017-10-11 17:09:57,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:01,6.92724665752443e-310,1.0
